Date,Close,High,Low,Open,Volume
08-04-2020,64.64060974121094,64.95643640817995,63.464752614085576,63.8315958380623,168895200
09-04-2020,65.1070556640625,65.61238718160247,64.30776915947149,65.27955255492029,161834800
13-04-2020,66.38497161865234,66.49430024661874,64.58230965777342,65.18481819918729,131022800
14-04-2020,69.73760223388672,70.02914021517418,67.55108961658726,68.02483698264969,194994800
15-04-2020,69.10108184814453,69.5626774503411,68.1778906437514,68.60790210124026,131154400
16-04-2020,69.65013885498047,70.0169894216292,68.59575486882815,69.81777206662008,157125200
17-04-2020,68.70507813,69.71330925617515,67.26197929396938,69.1642493049272,215250000
20-04-2020,67.27899932861328,68.43299223390707,67.25956692084206,67.52680886594457,130015200
21-04-2020,65.1993637084961,67.35672361691245,64.48510245735507,67.12106589236431,180991600
22-04-2020,67.07733154296875,67.51463098263987,66.12984448093675,66.47239150734626,116862400
23-04-2020,66.8174057006836,68.45000232601801,66.77853346982802,67.02147935208541,124814400
24-04-2020,68.74639129638672,68.75611120688087,67.29600419461667,67.34459633296811,126161200
27-04-2020,68.79498291015625,69.12781755437949,68.01269693902715,68.46214085181369,117087600
28-04-2020,67.67984771728516,69.44120502793687,67.58753452748297,69.2589956509729,112004800
29-04-2020,69.90281677246094,70.37413234616447,68.9699055356583,69.17397917363517,137280800
30-04-2020,71.37748718261719,71.55484032075456,70.05343675937974,70.4445760159148,183064000
01-05-2020,70.2283706665039,72.64082159078217,69.44608459896145,69.54326147278059,240616800
04-05-2020,71.22200775146484,71.35076875806811,69.5602589927265,70.25265616239726,133568000
05-05-2020,72.29097747802734,73.12671192169056,71.53784374617595,71.68361276106978,147751200
06-05-2020,73.03681945800781,73.67090463185605,72.60923234624765,72.99551539711837,142333600
07-05-2020,73.79237365722656,74.13979187417405,73.36236215111808,73.66604447823067,115215200
08-05-2020,75.54875946044922,75.60235253123315,74.12611582186314,74.45498205466502,133838400
11-05-2020,76.737548828125,77.23449466676063,74.8447446800333,75.0542475774182,145946400
12-05-2020,75.86058044433594,77.87761748903343,75.7387786724721,77.42451103192107,162301200
13-05-2020,74.94462585449219,76.96653965007208,73.86302556726389,76.04084175904602,200622400
14-05-2020,75.40502166748047,75.46592253617749,73.45375545548762,74.17969648666386,158929200
15-05-2020,74.959228515625,75.0055137738857,73.13220232382433,73.16631038114848,166348400
18-05-2020,76.7253646850586,77.100516197736,75.59504818699047,76.28931972489806,135178400
19-05-2020,76.28199768066406,77.59257816496145,76.25032803863408,76.7424043944102,101729600
20-05-2020,77.76554870605469,77.83618836909706,77.10537786228618,77.14435531475209,111504800
21-05-2020,77.18576049804688,78.16992059257605,76.9470264225567,77.62668218139387,102688800
22-05-2020,77.68270111083984,77.76552538467061,76.82034288984582,76.92265216697166,81803200
26-05-2020,77.15655517578125,78.98601278359193,77.1005236828943,78.8057485352806,125522000
27-05-2020,77.4926986694336,77.6388622427907,76.2698118885285,77.01280695551533,112945200
28-05-2020,77.52680206298828,78.79110463009378,76.88856217970095,77.16626626161167,133560800
29-05-2020,77.45128631591797,78.2332513575919,77.09318892472729,77.77040626057638,153532400
01-06-2020,78.40377807617188,78.5255798108143,77.2734544102799,77.40500236526634,80791200
02-06-2020,78.7667465209961,78.79110835527389,77.6924543067813,78.13581441439783,87642800
03-06-2020,79.20037841796875,79.46347439329524,78.51341467973708,79.08832287583549,104491200
04-06-2020,78.51830291748047,79.32219170894376,78.14315134550854,79.0225640816375,87560400
05-06-2020,80.75454711914062,80.81544798423802,78.73994917802648,78.7691804038032,137250400
08-06-2020,81.23202514648438,81.26613320662413,79.73630344643696,80.45005995341553,95654400
09-06-2020,83.79717254638672,84.19180905969564,80.87880713186348,80.91047677896422,147712400
10-06-2020,85.95307159423828,86.42322463912983,84.30874771009022,84.74966951984509,166651600
11-06-2020,81.82642364501953,85.51945402506203,81.72411432630992,85.09314785066266,201662400
12-06-2020,82.53285217285156,84.72528338984903,81.41715155791107,83.97498797774145,200146000
15-06-2020,83.55355072021484,84.20884464080989,81.0176377380741,81.1808553319146,138808800
16-06-2020,85.76791381835938,86.04075597292817,83.97499569346722,85.61688084344807,165428800
17-06-2020,85.64857482910156,86.57670379862522,85.52677304901509,86.51580290858197,114406400
18-06-2020,85.68266296386719,86.1016612872621,85.071215791131,85.60470805854047,96820400
19-06-2020,85.19302368164062,86.85927087357204,84.0797538062018,86.39155627628752,264476000
22-06-2020,87.42198944091797,87.5657146180658,85.54137006793363,85.58765532903756,135445200
23-06-2020,89.28799438476562,90.71307640768639,88.25024105134418,88.67167780071613,212155600
24-06-2020,87.71187591552734,89.83853715411549,87.33672444267022,88.91527780438203,192623200
25-06-2020,88.87629699707031,88.915274447835,87.10530228917064,87.86778240746746,137522400
26-06-2020,86.14549255371094,88.99321758938132,85.99689057767071,88.77153754918204,205256800
29-06-2020,88.1308822631836,88.22589120557494,85.57304527140465,86.05294450913456,130646000
30-06-2020,88.86656188964844,89.1540196957145,87.69726795722788,87.71675296795276,140223200
01-07-2020,88.6984634399414,89.49017478480187,88.64974720230927,88.9445053445153,110737200
02-07-2020,88.6984634399414,90.2477855067387,88.58397693612106,89.60954555050597,114041600
06-07-2020,91.0711898803711,91.54134295399479,90.1016450620102,90.13331471340702,118655600
07-07-2020,90.7885971069336,92.23316420656545,90.67654156851252,91.45119898339688,112424400
08-07-2020,92.90306854248047,92.93473818795185,91.68261258995769,91.77031371850838,117092000
09-07-2020,93.30257415771484,93.85311298440196,92.25020530715545,93.79951991976638,125642800
10-07-2020,93.46578979492188,93.52425969060765,92.28188034447685,92.89575849276069,90257200
13-07-2020,93.03461456298828,97.39755418632491,92.82024229124636,94.77637811960794,191649200
14-07-2020,94.57418823242188,94.76662964226465,91.47555145597293,92.41341897123698,170989200
15-07-2020,95.22462463378906,96.7081693366584,94.02122252194998,96.45725798167439,153198000
16-07-2020,94.05286407470703,94.91278403772657,93.45116319854178,94.0918415225212,110577600
17-07-2020,93.86284637451172,94.6618654071879,93.3878166649876,94.50596306222513,92186800
20-07-2020,95.8409194946289,95.9797752684357,93.60464123577772,93.9505614633719,90318000
21-07-2020,94.5181655883789,96.710597264398,94.26725426060207,96.63508076807028,103433200
22-07-2020,94.7836685180664,95.46819363985604,94.1308130352657,94.21850671167734,89001600
23-07-2020,90.46946716308594,94.59367254925417,89.65583238188394,94.51571764664843,197004400
24-07-2020,90.24535369873047,90.59127395192569,86.86413581047867,88.65949991326812,185438800
27-07-2020,92.38420104980469,92.47677158138804,91.08823591020735,91.31234699638719,121214000
28-07-2020,90.86654663085938,92.13084942839727,90.8616698028327,91.95301619177205,103625600
29-07-2020,92.60831451416016,92.79345556721894,91.31478042525389,91.35131946620248,90329200
30-07-2020,93.72888946533203,93.83363719107348,91.3683708441203,91.77762295924211,158130000
31-07-2020,103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,374336800
03-08-2020,106.15023040771484,108.78114536497047,105.13196951124499,105.43159707327551,308151200
04-08-2020,106.85909271240234,107.95530826246697,105.61427518866257,106.34021616256841,173071600
05-08-2020,107.2464370727539,107.5679954655589,106.11124391089764,106.57896588535843,121776800
06-08-2020,110.98817443847656,111.48512760350665,106.98820958673393,107.58016424017666,202428800
07-08-2020,108.46479797363281,110.96623604021983,107.6643380902287,110.50743450078211,198045600
10-08-2020,110.04129791259766,111.06383745078631,107.37879108538309,109.91683374879184,212403600
11-08-2020,106.7686767578125,109.80212560376098,106.50754929237706,109.30184106884684,187902400
12-08-2020,110.31706237792969,110.57574703986536,107.66919763698496,107.86442881473535,165598000
13-08-2020,112.26941680908203,113.27731445059062,111.21270764374724,111.70323590210684,210082000
14-08-2020,112.16936492919922,112.25965955070116,110.35124355091685,112.09371227617905,165565200
17-08-2020,111.87650299072266,113.32123917843857,111.24687604641355,113.29683341677854,119561600
18-08-2020,112.80875396728516,113.23582875245064,111.29080786153608,111.62758802659577,105633600
19-08-2020,112.95028686523438,114.3706172584675,112.85511407883027,113.21873534210548,145538000
20-08-2020,115.45662689208984,115.5713272828687,112.97470883953216,112.99179361951052,126907200
21-08-2020,121.40635681152344,121.89199936823033,116.40835997466479,116.42055912979738,338054800
24-08-2020,122.8584213256836,125.71616685968111,120.98417507562561,125.63074297294527,345937600
25-08-2020,121.85052490234375,122.19706883538618,120.1202629427022,121.72606818176882,211495600
26-08-2020,123.50758361816406,123.96638513952726,122.1018951182586,123.17324627161129,163022400
27-08-2020,122.0311279296875,124.44714945004647,120.88168131726665,124.11281210393082,155552400
28-08-2020,121.83345031738281,123.4294843508676,121.60892773706408,123.00973057273563,187630000
31-08-2020,125.96507263183594,127.87837394086273,122.99751997365422,124.53987161471422,225702700
01-09-2020,130.9826202392578,131.5878564000405,127.41960197636358,129.59645917907037,151948100
02-09-2020,128.26882934570312,134.69203460571913,123.97368404550697,134.3113286127253,200119000
03-09-2020,117.99952697753906,125.76984587273459,117.62858474412651,123.88584332486174,257599600
04-09-2020,118.07763671875,120.75234302510827,108.24759559174068,117.20884517273298,332607200
08-09-2020,110.131591796875,116.15456397882693,109.99492847765607,111.23466214416847,231366600
09-09-2020,114.52436828613281,116.30099900444924,112.51345864001445,114.46580041608054,176940500
10-09-2020,110.78563690185547,117.62859721522052,109.81922976524737,117.49193388065345,182274400
11-09-2020,109.33113098144531,112.4841659822258,107.37878935677664,111.83988967124085,180860300
14-09-2020,112.6110610961914,113.16747813952576,110.11206629772022,111.98631239657361,140150100
15-09-2020,112.78677368164062,115.99837646623179,110.90276376385894,115.51029107248101,184642000
16-09-2020,109.45803833007812,113.23582232498472,109.37018652553259,112.48417402269936,154679000
17-09-2020,107.710693359375,109.52637182628673,106.11953747604608,107.1054721687997,178011000
18-09-2020,104.29409790039062,108.23782932536304,103.561969707706,107.76927145269701,287104900
21-09-2020,107.4568862915039,107.56426567814931,100.64321065047814,102.04889902285993,195713800
22-09-2020,109.14566802978516,110.17065047339322,106.55882105346654,109.9949394101345,183055400
23-09-2020,104.56742858886719,109.43851925260384,104.2257628187344,108.96019760104794,150718700
24-09-2020,105.6412124633789,107.62283813261864,102.49794107868442,102.6638883387229,167743300
25-09-2020,109.60444641113281,109.76063729998137,105.10429883056716,105.84619065741477,149981400
28-09-2020,112.22059631347656,112.5720184036697,110.09254363290351,112.2694078334004,137672400
29-09-2020,111.371337890625,112.56226761750044,110.86373228368446,111.82038307255604,99382200
30-09-2020,113.05034637451172,114.46579860836158,110.91253722784417,111.07848448876676,142675200
01-10-2020,114.00699615478516,114.91483535664295,113.06987301860818,114.83673990006338,116120400
02-10-2020,110.32682800292969,112.62083549619844,109.54589577865308,110.19992847147782,144712000
05-10-2020,113.72389221191406,113.87031931372245,110.84419148258043,111.19561354788381,106243800
06-10-2020,110.46349334716797,113.3529580749316,109.5751743278838,112.94296067117382,161498200
07-10-2020,112.33773803710938,112.79653950711614,111.41037130371913,111.88870036047932,96849000
08-10-2020,112.23035430908203,113.62627880423697,111.85940465104595,113.4798516996223,83477200
09-10-2020,114.18270874023438,114.21199267494644,112.18155546219181,112.53297757392214,100506900
12-10-2020,121.43565368652344,122.19706574823392,116.43765631689607,117.19906837860654,240226800
13-10-2020,118.21429443359375,122.40206848593539,116.79884960843181,122.28492529686822,262330500
14-10-2020,118.30213928222656,120.09828994365729,116.76955145461308,118.11666445068612,150712000
15-10-2020,117.83358764648438,118.31190929891578,115.33459254265503,115.89100965397931,112559200
16-10-2020,116.18384552001953,118.65356390384362,115.9788505454113,118.38999361678148,115393800
19-10-2020,113.21629333496094,117.55048664840139,112.90391897500494,117.10144897143915,120639300
20-10-2020,114.70984649658203,116.14481893561882,112.87464040688904,113.43105753145504,124423700
21-10-2020,114.08509063720703,115.8812414376443,113.67509321746148,113.8898519974252,89946000
22-10-2020,112.99176788330078,115.2271998651566,111.85940620267148,114.6512552317077,101988000
23-10-2020,112.2987060546875,113.77272626234561,111.55681405348567,113.61653533679018,82572600
26-10-2020,112.30845642089844,113.77271265873236,110.19016006999519,111.29323786895584,111850700
27-10-2020,113.82151794433594,114.48531441046451,111.81060840617837,112.73796772098498,92276800
28-10-2020,108.5501937866211,112.67939969232735,108.45257819271723,112.30845745645568,143937800
29-10-2020,112.57202911376953,114.14366487566086,109.52637319152939,109.69232790650396,146129200
30-10-2020,106.26596069335938,109.32137281201784,105.15312650585602,108.41353361193957,190272600
02-11-2020,106.17810821533203,108.04259825657593,104.76266335338559,106.510010202518,122866900
03-11-2020,107.8083267211914,108.83330179405917,106.13907521886938,107.04691453917718,107624400
04-11-2020,112.21084594726562,112.83559474956894,109.67280300695923,111.42014987351149,138235500
05-11-2020,116.19363403320312,116.7695788013786,114.08510852608455,115.13936755584696,126387100
06-11-2020,116.06160736083984,116.56030801793857,113.55829359507692,115.69979834059455,114457900
09-11-2020,113.74409484863281,119.28853098353753,113.48007727763617,117.83152910264428,154515300
10-11-2020,113.4018325805664,114.98595272480105,111.60257570681208,112.9911353180197,138023400
11-11-2020,116.8438949584961,116.98079406528983,113.86144160569907,114.59483287514057,112295000
12-11-2020,116.57009887695312,117.86086723636039,115.94427224575213,116.97102302592603,103162300
13-11-2020,116.61898803710938,117.01990470303244,115.25977019970037,116.79500223348673,81581900
16-11-2020,117.63594818115234,118.31066299322224,115.53355864107166,116.2865036361308,91183000
17-11-2020,116.74610137939453,117.99775451631758,116.32562345429308,116.9025617517305,74271000
18-11-2020,115.41622161865234,117.16658292087014,115.38688716304424,115.98337929521392,76322100
19-11-2020,116.0127182006836,116.423415515833,114.22324173553615,114.98596745236839,74113000
20-11-2020,114.74150848388672,116.1398415098722,114.69262020743976,116.01272303857971,73604300
23-11-2020,111.32878112792969,115.01529835344873,111.2309971280372,114.58503980139257,127959300
24-11-2020,112.61956787109375,113.28450962449006,110.09669997199227,111.38747584073998,113874200
25-11-2020,113.46051788330078,114.16457469823683,112.61956196106514,112.99115164697129,76499200
27-11-2020,114.00811767578125,114.88818872041372,113.6463160788627,113.98856385720809,46691300
30-11-2020,116.41363525390625,118.29111497501631,114.22323478550325,114.37969515914972,169410200
01-12-2020,120.00235748291016,120.73574867600769,117.35237153377064,118.3302264579007,127728200
02-12-2020,120.35438537597656,120.63796419810457,118.21288071326836,119.31785408740221,89004200
03-12-2020,120.21749114990234,121.03888573515498,119.50365374662599,120.78464135667338,78967600
04-12-2020,119.54276275634766,120.13925484832707,118.82892538940082,119.8850104827848,78260400
07-12-2020,121.0095443725586,121.81138509543791,119.54276201652759,119.60143092342776,86712000
08-12-2020,121.62559509277344,122.21231402677293,120.3641613213804,121.61582191486363,82225500
09-12-2020,119.08318328857422,123.16083693648963,118.32045756570565,121.77228459688571,115089200
10-12-2020,120.51085662841797,121.12691009664137,117.48928804587463,117.83153582797534,81312200
11-12-2020,119.6992416381836,120.04148941756002,117.88043062727799,119.71879545681566,86939800
14-12-2020,119.08318328857422,120.61841537344712,118.84850017240892,119.88502410754398,79184500
15-12-2020,125.048095703125,125.06765698112699,121.3811394241266,121.58648808049752,157243700
16-12-2020,124.97965240478516,125.52724884917512,123.75733358395613,124.58851635047348,98208600
17-12-2020,125.8499526977539,126.71046998992047,125.204564728629,126.04552074027761,94359800
18-12-2020,123.8551254272461,126.24109415995949,123.32708279982056,126.10419504845385,192541500
21-12-2020,125.39034271240234,125.46857290305822,120.71619699711728,122.25142905164114,121251600
22-12-2020,128.95950317382812,131.43347476564324,126.77887610208518,128.6954781848822,168904800
23-12-2020,128.05987548828125,129.49730836550714,127.88385385949238,129.23329830364477,88223700
24-12-2020,129.04751586914062,130.50452508142843,128.19678685760132,128.411916135144,54930100
28-12-2020,133.6630096435547,134.2986094599442,130.5534228147209,131.02280398341387,124486200
29-12-2020,131.88328552246094,135.71647493804102,131.36502361939029,134.99287186176662,121047300
30-12-2020,130.75877380371094,132.97850886568028,130.44585303687674,132.57758472850526,96452100
31-12-2020,129.75160217285156,131.75620821347823,128.80308148417777,131.1108202338039,99116600
04-01-2021,126.54420471191406,130.65119225976613,123.95288776509373,130.56318890080564,143301900
05-01-2021,128.10879516601562,128.82264015370907,125.5859271409713,126.03574706580709,97664900
06-01-2021,123.79643249511719,128.14789140458137,123.58130321710865,124.89163270114192,155088000
07-01-2021,128.02078247070312,128.71506612744008,125.02854837897873,125.51747590823786,109578200
08-01-2021,129.12576293945312,129.69292066160676,127.34605957812093,129.4973377139866,105158200
11-01-2021,126.12372589111328,127.28737565620342,125.65435969810358,126.3290819935513,100384500
12-01-2021,125.94770812988281,126.81799835276558,124.05066732652733,125.6543486896219,91951100
13-01-2021,127.99144744873047,128.5390438917467,125.64460128697972,125.90861140857999,88636800
14-01-2021,126.05526733398438,128.09898030904876,125.90858015972827,127.90341233092093,90221800
15-01-2021,124.32447814941406,127.33627319568878,124.18757905280532,125.92815967578035,111598500
19-01-2021,124.99919891357422,125.85971603644006,124.1289086128148,124.95030318234187,90757300
20-01-2021,129.106201171875,129.5560210604613,125.70326977271654,125.81083442514691,104319500
21-01-2021,133.8389892578125,136.57698583657466,130.63162652639653,130.83698261117812,120150900
22-01-2021,135.9903106689453,136.75303642382855,132.02999468266142,133.26208668957645,114459400
25-01-2021,139.75502014160156,141.87696347838846,133.51630112169943,139.90170732873602,157611700
26-01-2021,139.98971557617188,141.1044696012595,138.23934689307262,140.419974133378,98390600
27-01-2021,138.91407775878906,141.10447831211278,137.30062299054427,140.25373432297877,140843800
28-01-2021,134.0541534423828,138.84565243368124,133.67279054633673,136.43034911842764,142621100
29-01-2021,129.03775024414062,133.71189587363907,127.3265040222691,132.82204425725396,177523800
01-02-2021,131.1694793701172,132.382025036544,128.0305580092376,130.78811648710231,106239800
02-02-2021,132.00064086914062,133.29140160318417,131.6290512252896,132.72424395973647,83305400
03-02-2021,130.97390747070312,132.76338399842402,130.6512135144698,132.75359589858172,89880900
04-02-2021,134.3474884033203,134.35726158111493,131.60949161173116,133.28163010930348,84183100
05-02-2021,133.93124389648438,134.57759600962464,133.0498655190571,134.50905166359942,75693800
08-02-2021,134.0782012939453,134.1271700987044,132.12935643271075,133.21639814836522,71297200
09-02-2021,133.19679260253906,135.02812408017564,133.04011336544966,133.79417608953227,76774200
10-02-2021,132.58961486816406,134.15652670809476,131.62008648609935,133.65706590073773,73046600
11-02-2021,132.3350067138672,133.56893978199793,131.00313604563317,133.08906945057942,64280000
12-02-2021,132.57005310058594,132.7267473071844,130.92480876084792,131.57116115568016,60145100
16-02-2021,130.43515014648438,133.19681454864573,130.04341463126795,132.68758079363735,80576300
17-02-2021,128.1337127685547,129.48517374549368,126.79205451608354,128.53523594912028,97918500
18-02-2021,127.02711486816406,127.31111000008823,124.77468454875732,126.52765402683634,96856700
19-02-2021,127.18379211425781,128.00642909202372,126.13593153421607,127.54614927532383,87668800
22-02-2021,123.39384460449219,127.03690216446014,123.0021166193663,125.36226484125724,103916400
23-02-2021,123.2567367553711,124.08915402582353,115.94124359187607,121.20017424260931,158273000
24-02-2021,122.75729370117188,122.9629492225392,119.70183170189726,122.35577791324243,111039900
25-02-2021,118.48745727539062,123.844317738056,118.04676800255554,122.1011362103593,148199500
26-02-2021,118.75188446044922,122.2676260307955,118.69312040778983,120.05436932756292,164560400
01-03-2021,125.14680480957031,125.28390846528883,120.25022432936922,121.19036688497717,116307900
02-03-2021,122.53205108642578,126.05758806899358,122.42432570190485,125.75400242439278,102260900
03-03-2021,119.53534698486328,123.10985302794076,119.31989620016851,122.22846685036691,112966300
04-03-2021,117.64524841308594,121.043476706908,116.16648638094867,119.23174329287419,178155000
05-03-2021,118.90857696533203,119.41782559806704,115.13821090718523,118.47768289716012,153766600
08-03-2021,113.9532470703125,118.49727417654535,113.80634812866809,118.42872233332336,154376600
09-03-2021,118.58539581298828,119.53533372838129,116.33297302186078,116.56800681928502,129525800
10-03-2021,117.49836730957031,119.64306482272417,116.97932341940151,119.17299720542609,111943300
11-03-2021,119.43740844726562,120.66155375457802,118.75189006380668,120.00541366304019,103026500
12-03-2021,118.52664184570312,118.66374551985697,116.69532528168106,117.9096753120108,88105100
15-03-2021,121.42543029785156,121.43522555324803,117.92927128038377,118.89879983168484,92403800
16-03-2021,122.97274017333984,124.58861346648825,122.14032286219975,123.10004859499045,115227900
17-03-2021,122.17948913574219,123.25673544318819,119.80953829345351,121.48417554210349,111932600
18-03-2021,118.0369873046875,120.63217688102142,117.83133178723176,120.33837901517603,121229700
19-03-2021,117.5081558227539,118.91837362659142,117.2045701733795,117.42002094580913,185549500
22-03-2021,120.83782958984375,121.30790466995239,117.7725724653111,117.84112430286966,111912300
23-03-2021,120.00540161132812,121.67023607344363,119.61367365800999,120.7790622644444,95467100
24-03-2021,117.6060791015625,120.35796270962354,117.58649606502367,120.27961562028884,88530500
25-03-2021,118.0957260131836,119.1436014226742,116.53861698603541,117.0674485815543,98844700
26-03-2021,118.70292663574219,118.96734621818052,116.46029143464641,117.86071402846288,94071200
29-03-2021,118.87919616699219,120.0445848677289,118.23285134256643,119.13382047799135,80819200
30-03-2021,117.4200210571289,117.90967918708225,116.40153125023515,117.62567657511849,85671900
31-03-2021,119.62346649169922,120.96512480481803,118.64415036400882,119.13380842785402,118323800
01-04-2021,120.45589447021484,121.61148790302033,119.95644110841515,121.10224675861323,75089100
05-04-2021,123.29590606689453,123.55053036059856,120.52443954027073,121.30789545708805,88651200
06-04-2021,123.59950256347656,124.50047171699698,123.05108785639284,123.88350517152779,80171300
07-04-2021,125.2545394897461,125.27412252562367,122.55162477168557,123.22735531909805,83466700
08-04-2021,127.66364288330078,127.6930211698086,125.8617049093269,126.28280364472391,88844600
09-04-2021,130.2490692138672,130.2882352912627,126.79208383544986,127.11526001089155,106686700
12-04-2021,128.5254669189453,130.1021666410129,127.9280834231761,129.7789904931529,91420000
13-04-2021,131.6494598388672,131.8747133072664,129.20116952027027,129.7006303088981,91266500
14-04-2021,129.29913330078125,132.20770398388115,128.93679104205083,132.14894739524175,87222800
15-04-2021,131.71803283691406,132.2076909515494,130.87582028201402,131.05210497373625,89347100
16-04-2021,131.38507080078125,131.88451670536998,130.52326772477247,131.5221744771299,84922400
